date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2025-12-30,35.130001068115234,35.55799865722656,34.779998779296875,35.47999954223633,952200,0.0,0.0,0.0,50.0,50.0
2025-12-31,35.59000015258789,35.599998474121094,34.90599822998047,34.95000076293945,1142200,0.0,0.0,0.0,50.0,50.0
2026-01-02,35.05500030517578,36.31999969482422,33.084999084472656,33.619998931884766,3966200,0.0,0.0,0.0,50.0,50.0
2026-01-05,34.2400016784668,35.81700134277344,33.84000015258789,35.529998779296875,2630800,0.0,0.0,0.0,50.0,50.0
2026-01-06,35.27000045776367,38.60499954223633,35.220001220703125,37.90999984741211,3928600,0.0,0.0,0.0,50.0,50.0
2026-01-07,37.58000183105469,39.279998779296875,37.5,38.130001068115234,2584200,0.0,0.0,0.0,50.0,50.0
2026-01-08,38.66999816894531,39.630001068115234,38.2400016784668,39.599998474121094,1895500,0.0,0.0,0.0,50.0,50.0
2026-01-09,39.099998474121094,40.04999923706055,38.27000045776367,39.88999938964844,1758700,0.0,0.0,0.0,50.0,50.0
2026-01-12,39.709999084472656,40.400001525878906,39.459999084472656,39.61000061035156,1441300,0.0,0.0,0.0,63.07,54.36
2026-01-13,39.54999923706055,39.97999954223633,37.630001068115234,38.36000061035156,1877800,0.0,0.0,0.0,66.08,58.26
2026-01-14,37.849998474121094,37.849998474121094,36.349998474121094,36.52000045776367,2342600,0.0,0.0,0.0,59.71,58.75
2026-01-15,37.30500030517578,37.689998626708984,36.470001220703125,36.95000076293945,2173200,0.0,0.0,0.0,55.61,57.7
2026-01-16,37.150001525878906,37.31800079345703,36.369998931884766,37.18000030517578,1277800,0.0,0.0,0.0,49.68,55.03
2026-01-20,35.47999954223633,35.93000030517578,34.150001525878906,34.68000030517578,2468100,0.0,0.0,0.0,35.95,48.67
2026-01-21,34.709999084472656,35.02000045776367,33.43000030517578,34.7599983215332,2778600,0.0,0.0,0.0,30.33,42.55
2026-01-22,35.58000183105469,36.04999923706055,34.630001068115234,35.650001525878906,2025100,0.0,0.0,0.0,30.83,38.65
2026-01-23,35.7599983215332,37.45000076293945,35.689998626708984,37.04999923706055,1937100,0.0,0.0,0.0,37.87,38.39
2026-01-26,37.279998779296875,37.59000015258789,36.56999969482422,36.849998474121094,1416700,0.0,0.0,0.0,42.65,39.81
2026-01-27,37.2400016784668,38.79999923706055,36.709999084472656,38.7599983215332,2045300,0.0,0.0,0.0,61.52,47.05
2026-01-28,39.275001525878906,39.709999084472656,37.77000045776367,38.209999084472656,2314000,0.0,0.0,0.0,66.38,53.49
2026-01-29,38.09000015258789,38.189998626708984,36.2400016784668,37.77000045776367,2829600,0.0,0.0,0.0,67.29,58.09
2026-01-30,37.20000076293945,38.2400016784668,36.560001373291016,37.0099983215332,1782800,0.0,0.0,0.0,63.86,60.02
2026-02-02,36.70000076293945,38.95000076293945,36.66999816894531,38.150001525878906,2560800,0.0,0.0,0.0,67.63,62.55
2026-02-03,38.650001525878906,39.150001525878906,35.779998779296875,36.790000915527344,5172700,0.0,0.0,0.0,59.26,61.46
2026-02-04,36.790000915527344,36.810001373291016,34.65999984741211,35.02000045776367,3115000,0.0,0.0,0.0,41.88,54.93
2026-02-05,32.525001525878906,32.9900016784668,31.243999481201172,31.8700008392334,8306900,0.0,0.0,0.0,30.39,46.75
2026-02-06,26.21500015258789,28.6299991607666,25.479999542236328,28.31999969482422,15917400,0.0,0.0,0.0,26.91,40.14
2026-02-09,27.950000762939453,28.989999771118164,26.459999084472656,27.889999389648438,6781400,0.0,0.0,0.0,23.59,34.62
2026-02-10,27.899999618530273,28.920000076293945,27.274999618530273,27.420000076293945,4823200,0.0,0.0,0.0,20.45,29.9
2026-02-11,27.729999542236328,27.850000381469727,26.229999542236328,26.639999389648438,4576900,0.0,0.0,0.0,16.46,25.42
2026-02-12,26.579999923706055,26.579999923706055,24.940000534057617,25.459999084472656,5796400,0.0,0.0,0.0,12.2,21.01
2026-02-13,25.260000228881836,25.829999923706055,24.84000015258789,25.229999542236328,4644700,0.0,0.0,0.0,9.04,17.02
2026-02-17,25.05500030517578,25.965999603271484,24.540000915527344,25.850000381469727,5336700,0.0,0.0,0.0,9.59,14.54
2026-02-18,26.040000915527344,27.270000457763672,25.93000030517578,26.719999313354492,5173900,0.0,0.0,0.0,14.99,14.69
2026-02-19,26.43000030517578,26.954999923706055,26.219999313354492,26.760000228881836,2556300,0.0,0.0,0.0,26.62,18.67
2026-02-20,26.729999542236328,28.3700008392334,26.450000762939453,28.110000610351562,6230000,0.0,0.0,0.0,44.49,27.28
2026-02-23,27.5049991607666,27.6299991607666,26.225000381469727,26.799999237060547,3732200,0.0,0.0,0.0,46.86,33.8
2026-02-24,26.84000015258789,28.100000381469727,26.290000915527344,27.6299991607666,3162800,0.0,0.0,0.0,58.13,41.91
2026-02-25,28.139999389648438,28.43000030517578,27.733999252319336,28.18000030517578,2377400,0.0,0.0,0.0,69.95,51.26
2026-02-26,28.200000762939453,28.270000457763672,26.760000228881836,27.440000534057617,3571500,0.0,0.0,0.0,71.48,58.0
2026-02-27,27.1200008392334,28.049999237060547,26.729999542236328,27.969999313354492,3392600,0.0,0.0,0.0,77.05,64.35
2026-03-02,26.440000534057617,27.875,26.219999313354492,27.510000228881836,3958800,0.0,0.0,0.0,72.43,67.04
2026-03-03,26.170000076293945,27.729999542236328,25.959999084472656,27.600000381469727,3910600,0.0,0.0,0.0,70.42,68.17
2026-03-04,28.079999923706055,29.93000030517578,27.989999771118164,29.739999771118164,5915200,0.0,0.0,0.0,78.68,71.67
2026-03-05,29.540000915527344,30.739999771118164,29.399999618530273,30.290000915527344,5276400,0.0,0.0,0.0,82.65,75.33
2026-03-06,29.219999313354492,29.84000015258789,28.520000457763672,28.690000534057617,3414600,0.0,0.0,0.0,74.14,74.93
2026-03-09,28.049999237060547,28.850000381469727,27.059999465942383,28.75,4977300,0.0,0.0,0.0,68.88,72.92
2026-03-10,28.84000015258789,29.34000015258789,28.489999771118164,28.969999313354492,2854900,0.0,0.0,0.0,66.91,70.92
2026-03-11,29.360000610351562,29.68000030517578,28.18000030517578,28.530000686645508,2791500,0.0,0.0,0.0,62.53,68.12
2026-03-12,27.950000762939453,28.25,27.309999465942383,27.68000030517578,3136400,0.0,0.0,0.0,53.68,63.31
2026-03-13,27.639999389648438,27.920000076293945,26.790000915527344,27.15999984741211,2535500,0.0,0.0,0.0,44.16,56.92
2026-03-16,27.389999389648438,28.479999542236328,27.110000610351562,28.229999542236328,2113300,0.0,0.0,0.0,41.59,51.81
2026-03-17,28.469999313354492,29.260000228881836,28.399999618530273,29.149999618530273,2808700,0.0,0.0,0.0,47.64,50.42
2026-03-18,28.7549991607666,29.110000610351562,27.40999984741211,27.68000030517578,2190300,0.0,0.0,0.0,41.49,47.44
2026-03-19,26.93000030517578,27.479999542236328,26.68000030517578,27.3799991607666,1985300,0.0,0.0,0.0,35.44,43.44
2026-03-20,27.0,27.040000915527344,26.200000762939453,26.479999542236328,2319400,0.0,0.0,0.0,26.31,37.73
2026-03-23,27.6299991607666,28.3700008392334,27.520000457763672,27.700000762939453,2657200,0.0,0.0,0.0,31.91,35.79
2026-03-24,26.889999389648438,27.270000457763672,26.600000381469727,26.75,1695400,0.0,0.0,0.0,27.26,32.95
2026-03-25,27.905000686645508,28.229999542236328,27.43000030517578,27.889999389648438,1521700,0.0,0.0,0.0,36.58,34.16
2026-03-26,27.579999923706055,28.190000534057617,26.684999465942383,26.780000686645508,2213300,0.0,0.0,0.0,30.71,33.01
2026-03-27,26.420000076293945,26.420000076293945,24.600000381469727,24.639999389648438,2405500,0.0,0.0,0.0,20.76,28.92
2026-03-30,25.049999237060547,25.735000610351562,24.795000076293945,25.045000076293945,1669571,0.0,0.0,0.0,17.13,24.99
