date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2026-04-14,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2026-04-15,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2026-04-16,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2026-04-17,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2026-04-20,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0,0.0,50.0,50.0,-0.08,-0.08,-0.08
2026-04-21,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,0.0,0.0,0.0,50.0,50.0,-0.06,-0.07,-0.07
2026-04-22,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,0.0,0.0,0.0,50.0,50.0,0.84,0.88,0.88
2026-04-23,10.449999809265137,12.989999771118164,10.449999809265137,12.539999961853027,116519363,0.0,0.0,0.0,50.0,50.0,19.16,21.42,21.42
2026-04-24,10.300000190734863,11.329999923706056,10.15999984741211,10.890000343322754,169650125,0.0,0.0,0.0,43.33,47.78,1.76,4.81,4.81
2026-04-27,10.15999984741211,10.170000076293944,10.050000190734863,10.050000190734863,218431110,0.0,0.0,0.0,29.56,41.7,-6.2,-2.95,-2.95
2026-04-28,10.050000190734863,10.0600004196167,10.010000228881836,10.010000228881836,59046715,0.0,0.0,0.0,19.93,34.44,-6.61,-3.35,-3.05
2026-04-29,9.899999618530272,9.90999984741211,9.84000015258789,9.890000343322754,81997134,0.0,0.0,0.0,13.81,27.57,-7.36,-4.41,-3.87
2026-04-30,9.970000267028809,10.010000228881836,9.9399995803833,9.9399995803833,55117600,0.0,0.0,0.0,10.27,21.8,-2.13,-3.87,-3.13
2026-05-04,10.130000114440918,10.15999984741211,10.079999923706056,10.100000381469728,42615640,0.0,0.0,0.0,9.6,17.73,1.02,-2.42,-1.46
2026-05-05,10.130000114440918,10.149999618530272,10.119999885559082,10.149999618530272,23401639,0.0,0.0,0.0,9.68,15.05,1.32,-2.08,-0.91
2026-05-06,10.260000228881836,10.380000114440918,10.260000228881836,10.380000114440918,35321443,0.0,0.0,0.0,12.17,14.09,2.85,-0.24,1.25
2026-05-07,10.4399995803833,10.4399995803833,10.3100004196167,10.329999923706056,36587632,0.0,0.0,0.0,19.07,15.75,1.47,-0.94,0.72
2026-05-08,10.149999618530272,10.149999618530272,10.09000015258789,10.119999885559082,39659404,0.0,0.0,0.0,28.27,19.92,-0.94,-0.65,-1.26
2026-05-11,10.15999984741211,10.1899995803833,10.100000381469728,10.109999656677246,28153895,0.0,0.0,0.0,33.85,24.56,-1.06,0.02,-1.28
2026-05-12,10.130000114440918,10.130000114440918,10.079999923706056,10.100000381469728,29240537,0.0,0.0,0.0,37.01,28.71,-1.06,-0.13,-1.31
2026-05-13,10.0600004196167,10.06999969482422,10.020000457763672,10.050000190734863,20385002,0.0,0.0,0.0,32.01,29.81,-0.91,-0.66,-1.83
2026-05-14,10.06999969482422,10.09000015258789,10.020000457763672,10.020000457763672,16119037,0.0,0.0,0.0,21.34,26.99,-0.6,-1.09,-2.13
2026-05-15,10.239999771118164,10.300000190734863,10.149999618530272,10.15999984741211,33379829,0.0,0.0,0.0,25.34,26.44,0.71,0.08,-0.84
2026-05-18,10.09000015258789,10.100000381469728,10.020000457763672,10.0600004196167,11645105,0.0,0.0,0.0,20.07,24.31,-0.18,-0.87,-1.84
2026-05-19,10.029999732971191,10.029999732971191,9.979999542236328,9.979999542236328,17950990,0.0,0.0,0.0,13.38,20.67,-0.74,-1.49,-2.62
2026-05-20,10.0,10.0,9.960000038146973,9.970000267028809,8787745,0.0,0.0,0.0,9.9,17.08,-0.68,-1.19,-2.71
2026-05-21,10.0600004196167,10.119999885559082,10.0600004196167,10.119999885559082,13713159,0.0,0.0,0.0,22.29,18.81,0.62,0.51,-1.25
2026-05-22,10.15999984741211,10.1899995803833,10.140000343322754,10.170000076293944,12771005,0.0,0.0,0.0,35.44,24.36,1.09,0.95,0.39
2026-05-25,10.289999961853027,10.3100004196167,10.239999771118164,10.260000228881836,24617790,0.0,0.0,0.0,52.2,33.64,1.58,1.69,1.6
2026-05-26,10.289999961853027,10.289999961853027,10.210000038146973,10.25,15353630,0.0,0.0,0.0,62.42,43.23,0.95,1.44,1.4
2026-05-27,10.3100004196167,10.329999923706056,10.270000457763672,10.279999732971191,16642078,0.0,0.0,0.0,70.44,52.3,0.63,1.51,1.56
2026-05-28,10.279999732971191,10.289999961853027,10.18000030517578,10.18000030517578,14678469,0.0,0.0,0.0,66.78,57.13,-0.47,0.36,0.43
2026-05-29,10.289999961853027,10.380000114440918,10.289999961853027,10.380000114440918,21684881,0.0,0.0,0.0,77.85,64.04,1.07,2.12,2.18
2026-06-01,10.619999885559082,10.81999969482422,10.619999885559082,10.789999961853027,34727630,0.0,0.0,0.0,84.07,70.72,3.99,5.39,5.86
2026-06-02,10.93000030517578,11.050000190734863,10.880000114440918,11.050000190734863,23849368,0.0,0.0,0.0,89.38,76.94,4.88,6.81,7.93
2026-06-03,11.4399995803833,11.68000030517578,11.4399995803833,11.550000190734863,48756741,0.0,0.0,0.0,90.11,81.33,7.04,9.97,12.17
2026-06-04,11.15999984741211,11.15999984741211,10.829999923706056,10.90999984741211,72359095,0.0,0.0,0.0,76.29,79.65,-0.24,3.1,5.66
2026-06-05,10.760000228881836,10.800000190734863,10.65999984741211,10.75,31044999,0.0,0.0,0.0,63.53,74.28,-2.36,1.03,3.79
2026-06-08,10.220000267028809,10.350000381469728,10.199999809265137,10.329999923706056,20395148,0.0,0.0,0.0,45.69,64.75,-5.39,-2.98,-0.37
2026-06-09,10.449999809265137,10.460000038146973,10.390000343322754,10.449999809265137,11716451,0.0,0.0,0.0,36.46,55.32,-3.22,-2.03,0.62
2026-06-10,10.359999656677246,10.359999656677246,10.1899995803833,10.199999809265137,23473699,0.0,0.0,0.0,24.53,45.05,-3.12,-4.31,-1.86
2026-06-11,9.970000267028809,10.039999961853027,9.960000038146973,10.029999732971191,22567852,0.0,0.0,0.0,17.71,35.94,-3.11,-5.77,-3.5
2026-06-12,10.279999732971191,10.279999732971191,10.119999885559082,10.15999984741211,9127384,0.0,0.0,0.0,15.68,29.19,-0.72,-4.35,-2.25
2026-06-15,10.239999771118164,10.260000228881836,10.220000267028809,10.260000228881836,11233688,0.0,0.0,0.0,16.27,24.88,0.39,-2.92,-1.38
2026-06-16,10.40999984741211,10.420000076293944,10.369999885559082,10.40999984741211,12075624,0.0,0.0,0.0,23.35,24.37,1.94,-0.9,-0.14
